MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/10/17 13:08:35.979),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
16,calibration-verification-instructions,0,0.00000,328419378924,0.39232,0.05888,0.00000,0.00000,1,1,0.38064,0.01481,1,0.44881,0.08476,0,,0.19083,0.49586,18.55025,1.04509,1,0.54947,0.45787,19.99065,1.04509,1,0,0.00000,10,4.58390,1,4.86625,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,1,0.01660,328419543657,0.39276,0.05794,0.00000,0.01660,1,1,0.40569,0.02981,1,0.44881,0.08476,0,,0.19080,0.49547,18.61135,1.03592,1,0.54934,0.45785,20.15186,1.03592,1,0,0.00000,10,4.59213,1,4.93989,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,2,0.03320,328419708890,0.39320,0.05738,0.00000,0.03320,1,1,0.40703,0.04015,1,0.44881,0.08476,0,,0.19080,0.49547,18.61135,1.02676,1,0.54934,0.45785,20.15186,1.02676,1,0,0.00000,10,4.59213,1,4.93989,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,3,0.04956,328419873815,0.39297,0.05673,0.00000,0.04956,1,1,0.38574,0.03583,1,0.44881,0.08476,0,,0.19090,0.49579,18.59940,1.02676,1,0.54964,0.45786,19.81854,1.02676,1,0,0.00000,10,4.60884,1,4.92186,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,4,0.06616,328420038613,0.39312,0.05583,0.00000,0.06616,1,1,0.39798,0.02614,1,0.44881,0.08476,0,,0.19079,0.49549,18.63096,1.02676,1,0.54953,0.45799,20.01023,1.02676,1,0,0.00000,10,4.58914,1,4.89525,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,5,0.08252,328420202813,0.39136,0.02708,0.00000,0.06616,1,0,0.39798,0.02614,1,0.44881,0.08476,0,,0.19079,0.49549,18.63096,1.02676,1,0.54948,0.45793,19.92919,1.02676,1,0,0.00000,10,4.58974,1,4.86770,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,6,0.09888,328420365457,0.38645,0.04032,0.00000,0.06616,1,0,0.38154,0.05357,1,0.44881,0.08476,0,,0.19133,0.49547,18.63526,1.02676,1,0.54988,0.45888,20.39529,1.02676,1,0,0.00000,10,4.47420,1,4.86423,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,7,0.11523,328420530537,0.38525,0.04791,0.00000,0.06616,1,0,0.38283,0.06309,1,0.44881,0.08476,0,,0.19134,0.49548,18.65357,1.02676,1,0.54986,0.45868,20.55239,1.02676,1,0,0.00000,10,4.47555,1,4.88261,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,8,0.13184,328420695800,0.38451,0.05043,0.08252,0.04932,2,1,0.38230,0.05799,1,0.44881,0.08476,0,,0.19151,0.49591,18.82449,1.02676,1,0.54987,0.45876,20.52260,1.03592,1,0,0.00000,10,4.57631,1,4.90924,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,9,0.14819,328420858733,0.38367,0.05326,0.08252,0.06567,2,1,0.38031,0.06458,1,0.44881,0.08476,0,,0.19094,0.49602,18.57764,1.03592,1,0.54977,0.45899,20.11689,1.04509,1,0,0.00000,10,4.53728,1,4.89407,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,10,0.16479,328421024627,0.38565,0.06190,0.08252,0.08228,2,1,0.39557,0.10508,1,0.44881,0.08476,0,,0.19108,0.49683,18.73228,1.04509,1,0.54976,0.45991,19.89629,1.05426,1,0,0.00000,10,4.39244,1,4.89538,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,11,0.18140,328421190731,0.38693,0.06740,0.08252,0.09888,2,1,0.39459,0.10038,1,0.44881,0.08476,0,,0.19103,0.49696,18.67797,1.05426,1,0.54976,0.46028,19.99743,1.05426,1,0,0.00000,10,4.43068,1,4.86963,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,12,0.19751,328421353550,0.38011,0.09378,0.08252,0.11499,2,1,0.33234,0.27843,1,0.44881,0.08476,0,,0.18904,0.50316,16.81600,1.05426,1,0.54611,0.46644,19.52615,1.04509,1,0,0.00000,10,4.22396,1,4.81452,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,13,0.21411,328421517963,0.37424,0.11366,0.08252,0.13159,2,1,0.32729,0.27275,1,0.44881,0.08476,0,,0.18774,0.50360,16.92906,1.04509,1,0.54578,0.46554,18.91087,1.03592,1,0,0.00000,10,4.12484,1,4.82536,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,14,0.23071,328421684003,0.36962,0.12994,0.08252,0.14819,2,1,0.32802,0.27649,1,0.44881,0.08476,0,,0.18781,0.50349,16.74029,1.04509,1,0.54574,0.46554,19.08134,1.02790,1,0,0.00000,10,4.16884,1,4.83689,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,15,0.24658,328421843629,0.36475,0.14476,0.08252,0.16406,2,1,0.31608,0.29291,1,0.44881,0.08476,0,,0.18737,0.50308,17.14529,1.03707,1,0.54559,0.46553,19.17265,1.02905,1,0,0.00000,10,4.06198,1,4.81666,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,16,0.26343,328422010882,0.36097,0.15738,0.08252,0.18091,2,1,0.31938,0.29619,1,0.44881,0.08476,0,,0.18720,0.50337,16.57729,1.03822,1,0.54530,0.46536,19.18085,1.03019,1,0,0.00000,10,4.20433,1,4.80277,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,17,0.27954,328422172975,0.35785,0.16832,0.08252,0.19702,2,1,0.32046,0.29956,1,0.44881,0.08476,0,,0.18724,0.50348,16.64136,1.03019,1,0.54513,0.46503,18.95527,1.03019,1,0,0.00000,10,4.18662,1,4.78780,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,18,0.29565,328422335112,0.35730,0.17798,0.08252,0.21313,2,1,0.35016,0.30357,1,0.44881,0.08476,0,,0.18654,0.50345,16.66164,1.02103,1,0.54484,0.46548,19.09712,1.02905,1,0,0.00000,10,4.17160,1,4.81142,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,141.67331,244.86435,
16,calibration-verification-instructions,19,0.31226,328422500195,0.34866,0.22210,0.08252,0.21313,2,0,0.33746,0.31732,1,0.44881,0.08476,0,,0.18624,0.50302,16.76906,1.01988,1,0.54465,0.46525,19.07329,1.02790,1,0,0.00000,10,4.27950,1,4.80098,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,20,0.32959,328422673185,0.34223,0.26627,0.08252,0.21313,2,0,0.33580,0.31043,1,0.44881,0.08476,0,,0.18603,0.50277,17.04798,1.02790,1,0.54468,0.46518,19.01486,1.03592,1,0,0.00000,10,4.08533,1,4.80844,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,21,0.34521,328422829300,0.29450,0.26578,0.08252,0.21313,2,0,0.19905,0.26479,1,0.44881,0.08476,0,,0.18118,0.50263,17.88509,1.04509,1,0.53917,0.46459,18.77184,1.04509,1,0,0.00000,10,4.28263,1,4.75108,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,22,0.36157,328422993012,0.23470,0.28206,0.08252,0.21313,2,0,0.16926,0.27096,1,0.44881,0.08476,0,,0.18074,0.50319,17.74813,1.05426,1,0.53844,0.46472,18.45621,1.05426,1,0,0.00000,10,4.42314,1,4.82213,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,23,0.37842,328423160855,0.20261,0.27834,0.08252,0.21313,2,0,0.17052,0.27461,1,0.44881,0.08476,0,,0.18074,0.50303,17.51861,1.05426,1,0.53812,0.46433,18.92586,1.04624,1,0,0.00000,10,4.37380,1,4.65571,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,24,0.39453,328423322329,0.19736,0.28394,0.08252,0.21313,2,0,0.18685,0.29514,1,0.44881,0.08476,0,,0.18029,0.50311,17.71072,1.03707,1,0.53818,0.46459,18.64269,1.02905,1,0,0.00000,10,4.30106,1,4.72406,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
