MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/10/17 13:51:47.443),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
16,calibration-verification-instructions,0,0.00000,354332833931,0.39052,0.02246,0.00000,0.00000,1,1,0.39804,0.04672,1,0.41905,0.09714,0,,0.22407,0.50462,18.41644,1.04796,1,0.58123,0.47605,19.71672,1.04796,1,0,0.00000,7,4.42665,1,4.77938,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,1,0.01611,354332997487,0.39121,0.02547,0.00000,0.01611,1,1,0.40085,0.06756,1,0.41905,0.09714,0,,0.22407,0.50462,18.41644,1.02873,1,0.58123,0.47605,19.71672,1.02873,1,0,0.00000,7,4.42665,1,4.77938,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,2,0.03271,354333161288,0.39224,0.02642,0.00000,0.03271,1,1,0.40773,0.04072,1,0.41905,0.09714,0,,0.22493,0.50406,18.05296,1.02873,1,0.58230,0.47612,19.77627,1.02873,1,0,0.00000,7,4.43524,1,4.79054,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,3,0.04932,354333327760,0.39282,0.02754,0.00000,0.04932,1,1,0.40204,0.04548,1,0.41905,0.09714,0,,0.22479,0.50351,18.31070,1.02873,1,0.58221,0.47545,19.43741,1.02873,1,0,0.00000,7,4.48100,1,4.85831,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,4,0.06592,354333492745,0.39336,0.02881,0.00000,0.06592,1,1,0.40254,0.05038,1,0.41905,0.09714,0,,0.22479,0.50341,18.31189,1.02873,1,0.58209,0.47537,19.54534,1.01992,1,0,0.00000,7,4.46215,1,4.80869,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,5,0.08252,354333658665,0.39733,0.03917,0.00000,0.08252,1,1,0.46875,0.22556,1,0.41905,0.09714,0,,0.22835,0.50625,17.48955,1.01992,1,0.58482,0.47868,18.40270,1.01111,1,0,0.00000,7,4.51489,1,4.78178,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,6,0.09863,354333820605,0.41095,0.08085,0.00000,0.08252,1,0,0.47828,0.31656,1,0.41905,0.09714,0,,0.22878,0.50846,16.41094,1.01111,1,0.58472,0.48190,18.52640,1.00230,1,0,0.00000,7,4.19873,1,4.77664,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,7,0.11572,354333990015,0.44498,0.20251,0.00000,0.08252,1,0,0.47901,0.32417,1,0.41905,0.09714,0,,0.22835,0.50910,16.89177,1.00230,1,0.58411,0.48180,19.07592,0.99349,1,0,0.00000,7,4.30525,1,4.68360,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,8,0.13135,354334147410,0.45969,0.24352,0.00000,0.08252,1,0,0.48911,0.32555,1,0.41905,0.09714,0,,0.22743,0.50933,17.01590,0.99349,1,0.58404,0.48183,18.99790,0.99349,1,0,0.00000,7,4.12725,1,4.71013,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,9,0.14795,354334314720,0.48366,0.32990,0.00000,0.08252,1,0,0.48287,0.33999,1,0.41905,0.09714,0,,0.22726,0.50918,16.77914,0.99349,1,0.58396,0.48168,18.88933,0.99349,1,0,0.00000,7,4.16569,1,4.70693,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
