MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/10/21 20:06:24.627),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
16,calibration-verification-instructions,0,0.00000,579086631237,0.40900,0.05923,0.00000,0.00000,1,1,0.40253,0.06430,1,0.41964,0.08667,0,,0.31666,0.58147,17.27099,0.98668,1,0.65903,0.61373,14.19491,0.98668,1,0,0.00000,13,4.59530,1,4.28544,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,1,0.01636,579086795460,0.40941,0.06004,0.00000,0.01636,1,1,0.41898,0.07862,1,0.42202,0.08857,0,,0.31648,0.58153,17.64222,0.98668,1,0.65877,0.61499,14.37106,0.98668,1,0,0.00000,13,4.51860,1,4.46884,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,2,0.03296,579086960946,0.40980,0.06078,0.00000,0.03296,1,1,0.41898,0.07862,1,0.46429,0.17810,0,,0.31680,0.58136,17.84664,0.98668,1,0.65876,0.61521,14.43413,0.98668,1,0,0.00000,13,4.47163,1,4.40286,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,3,0.04956,579087126063,0.41024,0.06069,0.00000,0.04956,1,1,0.42137,0.05838,1,0.46429,0.17810,0,,0.31683,0.58152,17.27816,0.98668,1,0.65877,0.61534,14.50400,0.98668,1,0,0.00000,13,4.58503,1,4.43206,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,4,0.06616,579087293928,0.41038,0.06120,0.00000,0.06617,1,1,0.41391,0.07440,1,0.54702,0.34190,0,,0.31677,0.58162,17.53846,0.98668,1,0.65919,0.61577,14.71749,0.98668,1,0,0.00000,13,4.54717,1,4.49344,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,5,0.08228,579087453772,0.41055,0.06213,0.00000,0.08228,1,1,0.41519,0.08723,1,0.54702,0.34190,0,,0.31679,0.58197,17.31780,0.97898,1,0.65965,0.61622,15.17971,0.97127,1,0,0.00000,13,4.72889,1,4.52829,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,6,0.09863,579087618592,0.41147,0.06395,0.00000,0.09864,1,1,0.43714,0.11496,1,0.54702,0.34190,0,,0.31744,0.58243,17.76858,0.96356,1,0.65905,0.61542,14.02703,0.95585,1,0,0.00000,13,4.68814,1,4.59323,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,7,0.11548,579087785933,0.41242,0.06767,0.00000,0.11548,1,1,0.44018,0.17549,1,0.63393,0.48095,0,,0.31810,0.58393,17.80705,0.94814,1,0.65964,0.61682,13.33941,0.94043,1,0,0.00000,13,4.58345,1,4.74074,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,8,0.13135,579087945720,0.41779,0.09633,0.00000,0.11548,1,0,0.43996,0.17483,1,0.65238,0.49524,0,,0.31840,0.58579,18.07540,0.94043,1,0.66025,0.61889,14.30243,0.94924,1,0,0.00000,13,4.48959,1,4.34653,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,9,0.14771,579088108659,0.42136,0.18697,0.00000,0.11548,1,0,0.42493,0.27760,1,0.65238,0.49524,0,,0.31783,0.58807,17.63089,0.95695,1,0.65965,0.62183,13.80776,0.97347,1,0,0.00000,13,4.45181,1,4.10744,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,10,0.16455,579088277458,0.42486,0.21661,0.00000,0.11548,1,0,0.43185,0.27590,1,0.65357,0.49048,0,,0.31775,0.58775,17.14120,0.98118,1,0.65969,0.62122,13.45814,0.99770,1,0,0.00000,13,4.45695,1,4.07460,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,11,0.18091,579088441053,0.42888,0.26911,0.00000,0.11548,1,0,0.42985,0.25384,1,0.65357,0.49048,0,,0.31814,0.58801,17.10976,1.00540,1,0.66018,0.62191,14.49519,1.02192,1,0,0.00000,13,4.52780,1,4.06866,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,12,0.19702,579088602104,0.42065,0.26866,0.00000,0.11548,1,0,0.41242,0.26821,1,0.64405,0.45810,0,,0.31816,0.58773,17.73920,1.02192,1,0.66030,0.62135,14.51907,1.02192,1,0,0.00000,13,4.42214,1,3.89131,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,13,0.21387,579088769562,0.41012,0.26896,0.00000,0.11548,1,0,0.38907,0.26956,1,0.63155,0.43048,0,,0.31808,0.58773,17.59473,1.02192,1,0.66015,0.62127,14.34917,1.02192,1,0,0.00000,13,4.51046,1,4.15359,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,14,0.23022,579088932871,0.40486,0.26911,0.18091,0.04932,2,1,0.38907,0.26956,1,0.63155,0.43048,0,,0.31803,0.58774,17.52337,1.02192,1,0.65996,0.62114,14.37023,1.02192,1,0,0.00000,13,4.54420,1,3.84641,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
