MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/11/14 13:20:22.587),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
19,page1-instructions,18,0.29541,70749168668,0.40154,0.05828,0.00000,0.29541,1,1,0.20999,0.11408,1,0.43512,0.12190,0,,0.35484,0.59617,13.99004,0.99494,1,0.69358,0.59804,14.05420,0.98660,1,0,0.00000,5,4.05688,1,4.20299,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
19,page1-instructions,38,0.62402,70752453925,0.23422,0.11825,0.36084,0.26318,2,1,0.43360,0.03834,1,0.83155,0.00000,0,,0.36577,0.59617,13.04212,1.01232,1,0.70369,0.59824,12.87616,1.01232,1,0,0.00000,5,3.91202,1,3.96612,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,288.06406,192.62636,
19,page1-instructions,55,0.90674,70755280008,0.59797,0.03984,0.68921,0.21753,3,1,0.64050,0.01408,1,0.83333,0.00000,0,,0.37389,0.59433,11.45294,1.02065,1,0.71202,0.59805,11.43275,1.02065,1,0,0.00000,5,3.99347,1,3.87072,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,616.62103,7.67298,
19,page1-instructions,71,1.16821,70757895476,0.66122,0.07151,0.92383,0.24438,4,1,0.29760,0.11168,1,0.83333,0.00000,0,,0.36329,0.60042,11.13307,1.02065,1,0.69982,0.60351,11.15329,1.01232,1,0,0.00000,5,3.72200,1,3.83429,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,111.34174,342.62277,
19,page1-instructions,88,1.44775,70760690616,0.20721,0.29263,1.23413,0.21362,5,1,0.14976,0.28310,1,0.83333,0.00000,0,,0.35694,0.60914,10.48746,1.02065,1,0.69452,0.61150,11.77002,1.02065,1,0,0.00000,5,3.87520,1,3.78023,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,797.29114,196.93018,
19,page1-instructions,102,1.67700,70762984279,0.29461,0.30248,1.46313,0.21387,6,1,0.36079,0.39417,1,0.83333,0.00000,0,,0.36296,0.60765,10.59901,1.00327,1,0.70196,0.61132,10.76618,1.00327,1,0,0.00000,5,3.49942,1,3.46990,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,147.19580,355.97086,
19,page1-instructions,120,1.97144,70765928605,0.52185,0.32449,1.74243,0.22900,7,1,0.62650,0.32729,1,0.83333,0.00000,0,,0.39373,0.61340,10.73310,1.02065,1,0.72158,0.61932,8.39529,1.02065,0,0,0.00000,5,3.45036,1,3.72143,0,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,382.46210,356.53577,
19,page1-instructions,126,2.07104,70766924814,0.59297,0.33357,1.98828,0.08276,8,1,0.61075,0.35757,0,0.83333,0.00000,0,,0.39933,0.62148,10.16659,1.02065,0,0.72158,0.61932,8.39529,1.02065,0,792,0.00000,5,3.69760,0,3.72143,0,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,119.86140,355.43777,
19,page1-instructions,147,2.41504,70770362589,0.75381,0.34001,2.28613,0.12891,9,1,0.63873,0.30579,0,0.83333,0.00000,0,,0.38445,0.63262,8.86281,1.06076,0,0.71945,0.65234,7.68190,1.06076,0,0,0.00000,6,3.26882,0,3.02941,0,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,270.29572,358.56647,
19,page1-instructions,169,2.77832,70773997471,0.43714,0.49869,2.58130,0.19702,10,1,0.31313,0.60708,1,0.83333,0.00000,0,,0.36220,0.65716,12.03292,1.02065,1,0.69703,0.67298,10.62612,1.02065,1,0,0.00000,6,3.30455,1,3.35120,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,557.48553,197.38956,
