MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/10/21 19:59:28.475),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
16,calibration-verification-instructions,0,0.00000,574924220485,0.45209,0.05179,0.00000,0.00000,1,1,0.43545,0.04143,1,0.45298,0.10095,0,,0.25823,0.58773,18.11142,0.96168,1,0.62359,0.57978,19.46255,0.96168,1,0,0.00000,6,4.36845,1,4.72124,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,1,0.01587,574924379656,0.45121,0.05124,0.00000,0.01587,1,1,0.43545,0.04143,1,0.45298,0.10095,0,,0.25823,0.58773,18.11142,0.96168,1,0.62358,0.57944,19.37887,0.96168,1,0,0.00000,6,4.36858,1,4.64527,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,2,0.03247,574924545773,0.45115,0.05012,0.00000,0.03247,1,1,0.44995,0.02884,1,0.45298,0.10095,0,,0.25892,0.58834,18.51020,0.96168,1,0.62391,0.58007,19.33264,0.96168,1,0,0.00000,6,4.47182,1,4.70714,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,3,0.04883,574924708418,0.45122,0.04851,0.00000,0.04883,1,1,0.45259,0.01623,1,0.45298,0.10095,0,,0.25901,0.58859,18.59949,0.96168,1,0.62386,0.57987,19.33628,0.96168,1,0,0.00000,6,4.40572,1,4.62047,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,4,0.06543,574924874446,0.45125,0.04660,0.00000,0.06543,1,1,0.45204,0.00653,1,0.45298,0.10095,0,,0.25901,0.58859,18.59949,0.96959,1,0.62371,0.58017,19.65382,0.96959,1,0,0.00000,6,4.40758,1,4.59190,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,5,0.08203,574925041581,0.45091,0.04560,0.00000,0.08203,1,1,0.44330,0.02359,1,0.45298,0.10095,0,,0.25828,0.58788,17.90376,0.97751,1,0.62367,0.57960,19.20370,0.97751,1,0,0.00000,6,4.41027,1,4.71463,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,6,0.09888,574925209010,0.45112,0.04395,0.00000,0.09888,1,1,0.45605,0.00597,1,0.45298,0.10095,0,,0.25885,0.58832,18.25630,0.98543,1,0.62393,0.57992,19.51468,0.98543,1,0,0.00000,6,4.46354,1,4.61644,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,7,0.11511,574925371731,0.45130,0.04205,0.00000,0.11511,1,1,0.45553,-0.00357,1,0.45298,0.10095,0,,0.25885,0.58832,18.25630,0.99334,1,0.62393,0.57992,19.51468,0.99334,1,0,0.00000,6,4.46354,1,4.61644,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,8,0.13123,574925532808,0.45113,0.03967,0.00000,0.13123,1,1,0.44690,-0.01971,1,0.45298,0.10095,0,,0.25878,0.58859,18.39444,0.99334,1,0.62367,0.58007,19.69593,0.99334,1,0,0.00000,6,4.41361,1,4.61356,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,9,0.14783,574925698808,0.45083,0.03822,0.00000,0.14783,1,1,0.44301,0.00055,1,0.45298,0.10095,0,,0.25826,0.58924,17.90734,0.99334,1,0.62331,0.58063,19.54416,0.99334,1,0,0.00000,6,4.58283,1,4.58025,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,10,0.16431,574925863222,0.45057,0.03722,0.00000,0.16431,1,1,0.44361,0.01004,1,0.45298,0.10095,0,,0.25838,0.58937,17.85145,0.98543,1,0.62342,0.58094,19.47481,0.98543,1,0,0.00000,6,4.53727,1,4.65740,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,11,0.18054,574926026333,0.45081,0.03681,0.00000,0.18054,1,1,0.45750,0.02534,1,0.45298,0.10095,0,,0.25834,0.58957,17.82457,0.97751,1,0.62369,0.58104,19.38073,0.97751,1,0,0.00000,6,4.42747,1,4.61824,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,12,0.19739,574926193961,0.45024,0.03711,0.00000,0.19739,1,1,0.43369,0.04587,1,0.45298,0.10095,0,,0.25841,0.58904,17.88084,0.96959,1,0.62318,0.58073,19.57970,0.96959,1,0,0.00000,6,4.54821,1,4.54930,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,13,0.21326,574926352801,0.44973,0.03769,0.00000,0.21326,1,1,0.43437,0.05521,1,0.45298,0.10095,0,,0.25841,0.58904,17.88084,0.96168,1,0.62323,0.58099,19.55840,0.96168,1,0,0.00000,6,4.54759,1,4.61847,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,14,0.22986,574926519780,0.44921,0.04527,0.00000,0.22986,1,1,0.43319,0.28017,1,0.45298,0.10095,0,,0.25797,0.59427,17.14543,0.96168,1,0.62181,0.58608,18.41014,0.96168,1,0,0.00000,6,3.99847,1,4.48606,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,15,0.24646,574926685646,0.44772,0.05262,0.00000,0.24646,1,1,0.40018,0.28770,1,0.45298,0.10095,0,,0.25597,0.59601,16.36088,0.96168,1,0.61987,0.58706,17.67462,0.96168,1,0,0.00000,6,3.99806,1,4.50264,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
16,calibration-verification-instructions,16,0.26294,574926850124,0.43721,0.08262,0.00000,0.24646,1,0,0.39922,0.28027,1,0.45298,0.10095,0,,0.25615,0.59621,16.25695,0.96959,1,0.61986,0.58830,18.91407,0.96959,1,0,0.00000,6,4.03050,1,4.48686,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
