subj,cond,AOI,duration,order
User 11,page3,ca,0.180540,1
User 11,page3,bc,0.049870,2
User 11,page3,bc,0.065520,3
User 11,page3,bc,0.410460,4
User 11,page3,bc,0.114750,5
User 11,page3,bc,0.065650,6
User 11,page3,bc,0.015780,7
User 11,page3,bc,0.016510,8
User 11,page3,bc,0.377010,9
User 11,page3,bc,0.196750,10
User 11,page3,cc,0.230410,11
User 11,page3,cc,0.115210,12
User 11,page3,cc,0.033390,13
User 11,page3,cc,0.016230,14
User 11,page3,cc,0.016610,15
User 11,page3,cc,0.115050,16
User 11,page3,cc,0.016510,17
User 11,page3,cc,0.032840,18
User 11,page3,cc,0.181090,19
User 11,page3,cc,0.309320,20
User 11,page3,cc,0.165100,21
User 11,page3,cc,0.016300,22
User 11,page3,bb,0.167480,23
User 11,page3,bb,0.048710,24
User 11,page3,bc,0.017390,25
User 11,page3,bc,0.017270,26
User 11,page3,bc,0.180540,27
User 11,page3,bc,0.014650,28
User 11,page3,cc,0.098700,29
User 11,page3,cc,0.114680,30
User 11,page3,bb,0.098750,31
